"hospital_no","option_group_cd","option_cd","option_name","confirm","price","tax_class","order","status","rgst","updt","created_id","updated_id"
"20436","12","1","経膣エコー",,"6300","0","1","1","2017-09-29 11:40:39","2017-09-29 11:40:39","A1589","A1589"
"20436","13","1","HPV（ヒトパピローマウィルス）",,"5140","0","1","1","2017-09-29 11:42:13","2017-09-29 11:42:13","A1589","A1589"
"20436","14","1","マンモグラフィ（2方向）",,"6670","0","1","1","2017-09-29 11:43:39","2017-09-29 11:43:39","A1589","A1589"
"20436","15","1","乳腺エコー",,"6300","0","1","1","2017-09-29 11:46:18","2017-09-29 11:46:18","A1589","A1589"
"20436","16","1","骨密度",,"4280","0","1","1","2017-09-29 11:45:49","2017-09-29 11:45:49","A1589","A1589"
"20436","17","1","喀痰細胞診","詳細に肺の検査を行います。","3780","0","1","1","2017-09-29 11:59:26","2017-09-29 11:59:26","A1589","A1589"
"20436","18","1","非特異的lgE","アレルギーチェックを行います。","3280","0","1","1","2017-09-29 12:00:40","2017-09-29 12:00:40","A1589","A1589"
"20436","19","1","特異的lgE","1項目につきアレルギーチェックを行います。","1190","0","1","1","2017-09-29 12:01:51","2017-09-29 12:01:51","A1589","A1589"
"20436","20","1","アミノインデックス男性5種","胃、すい臓、大腸、肺、前立腺のがんのリスクチェックを行います。","24300","0","1","1","2017-09-29 12:03:33","2017-09-29 12:03:33","A1589","A1589"
"20436","21","1","アミノインデックス女性6種","胃、すい臓、大腸、肺、乳、子宮+卵巣のがんリスクチェックを行います。","24300","0","1","1","2017-09-29 12:04:48","2017-09-29 12:04:48","A1589","A1589"
"20436","22","1","ロックスインデックス","脳梗塞、心筋梗塞のリスクチェックを行います。","12960","0","1","1","2017-09-29 12:06:13","2017-09-29 12:06:13","A1589","A1589"
"20436","23","1","MRI/MRA+頸動脈エコー",,"35530","0","1","1","2017-09-29 14:17:15","2017-09-29 14:17:15","A1589","A1589"
"20436","23","2","ペプシノーゲン+ヘリコバクター・ピロリ抗体",,"5830","0","2","1","2017-09-29 14:19:41","2017-09-29 14:19:41","A1589","A1589"
"20436","23","3","甲状腺エコー+甲状腺機能","セットコースです。詳細に甲状腺の検査を行います。","9940","0","3","1","2017-09-29 14:21:29","2017-09-29 14:21:29","A1589","A1589"
"20436","23","4","PSA+前立腺エコー","男性のみ受診可能です。詳細に前立腺検査を行います。","9500","0","4","1","2017-09-29 14:22:46","2017-09-29 14:22:46","A1589","A1589"
"20436","23","5","子宮頸部細胞診+経膣エコー","女性のみ受診可能です。※毎週月曜日と第2・4 土曜日のみ実施","10040","0","5","1","2017-09-29 14:25:02","2018-10-05 15:02:48","A1589","A2636"
"20436","23","6","マンモグラフィ（2方向）+乳腺エコー","女性のみ受診可能です。※毎週月曜日と第2・4 土曜日のみ実施","12310","0","6","1","2017-09-29 14:26:02","2018-10-05 15:03:11","A1589","A2636"
"20436","24","1","鎮静剤","胃カメラご希望の方。水・木・金曜日に使用可能です。","2160","0","1","1","2018-09-27 15:08:33","2018-09-27 15:08:33","A2062","A2062"
"20437","1","1","経膣エコー","経膣エコー検査のオプションです。","2700","0","1","1","2017-10-20 16:48:20","2017-10-20 16:48:20","A2062","A2062"
"20438","1","1","NT－proBNP（心臓）","心不全の指標となる血液検査です。心不全とはそのポンプ機能が低下した状態をさします。","3240","0","1","X","2017-10-16 15:12:50","2017-10-16 15:41:09","A2062",
"20438","1","2","腫瘍マーカー：3種セット","CEA／AFP／CA19－9／SCCから3種の腫瘍マーカーが選べる検査です。","6480","0","2","1","2017-10-16 15:20:10","2017-10-16 15:43:16","A2062","A2062"
"20438","1","3","腫瘍マーカー：4種セット","CEA／AFP／CA19－9／SCCの4種の腫瘍マーカー検査です。","7560","0","3","1","2017-10-16 15:21:30","2017-10-16 15:43:36","A2062","A2062"
"20438","1","4","腫瘍マーカー：PSA（前立腺がん）","PSA (前立腺がん)の腫瘍マーカー検査です。
※男性のみ","2700","0","4","1","2017-10-16 15:23:27","2017-10-16 15:45:57","A2062","A2062"
"20438","1","5","腫瘍マーカー：3種セット＋PSA","CEA／AFP／CA19－9／SCCから3種と、PSA（前立腺がん）がセットになった腫瘍マーカー検査です。※男性のみ","7020","0","5","1","2017-10-16 15:25:16","2017-10-16 15:44:52","A2062","A2062"
"20438","1","6","腫瘍マーカー：4種セット＋PSA","CEA／AFP／CA19－9／SCCの4種と、PSA（前立腺がん）がセットになった腫瘍マーカー検査です。 ※男性のみ","8100","0","6","1","2017-10-16 15:27:44","2017-10-16 15:45:24","A2062","A2062"
"20438","1","7","腫瘍マーカー：CA125／CA15－3","CA125（卵巣がん、子宮がん）／CA15－3 （乳がん）の腫瘍マーカー検査です。※女性のみ","4860","0","7","1","2017-10-16 15:34:07","2017-10-16 15:47:29","A2062","A2062"
"20438","1","8","腫瘍マーカー：3種セット＋CA125／CA15-3","CEA／AFP／CA19－9／SCCから3種とCA125（卵巣がん、子宮がん）／CA15－3 （乳がん）がセットになった腫瘍マーカー検査です。※女性のみ","8640","0","8","1","2017-10-16 15:35:41","2017-10-16 15:48:14","A2062","A2062"
"20438","1","9","腫瘍マーカー：4種セット＋CA125／CA15-3","CEA／AFP／CA19－9／SCCの4種とCA125（卵巣がん、子宮がん）／CA15－3 （乳がん）がセットになった腫瘍マーカー検査です。※女性のみ","9720","0","9","1","2017-10-16 15:37:18","2017-10-16 15:48:50","A2062","A2062"
"20438","2","1","NT-proBNP (心臓の機能検査)","心不全の指標となる血液検査です。心不全とはそのポンプ機能が低下した状態をさします。","3240","0","1","1","2017-10-16 15:50:56","2017-10-16 15:53:37","A2062","A2062"
"20438","3","1","骨密度検査 (骨)","超音波方式で骨密度を簡単に測定でき、骨粗鬆症の早期発見や骨年齢を測定します。","3240","0","1","1","2017-10-16 16:01:48","2017-10-16 16:01:48","A2062","A2062"
"20438","3","2","動脈硬化検査 (血管)","血管の硬さ、柔らかさを測定します。動脈硬化の早期発見や対年齢健常群と比較し、
血管年齢を推定します。","4320","0","2","1","2017-10-16 16:02:32","2017-10-16 16:02:32","A2062","A2062"
"20438","3","3","筋肉量検査 (筋肉)","四肢筋肉量と左右バランスがわかります。体組成情報として体脂肪量、骨量、水分量、
基礎代謝量等がわかります。","5400","0","3","1","2017-10-16 16:03:22","2017-10-16 16:03:22","A2062","A2062"
"20438","4","1","FT3／FT4／TSH (甲状腺)","＜FT3／FT4／TSH＞バセドウ病、橋本病、乳頭がんは、3大甲状腺疾患と言われ、いずれも女性に多くみられます。","4320","0","1","1","2017-10-16 16:06:03","2017-10-16 16:06:03","A2062","A2062"
"20438","5","1","ヘリコバクターピロリlgG抗体 (胃)","胃潰瘍患者の65%～80%、十二指腸潰瘍患者の90%以上にピロリ菌の存在が証明されています。","2160","0","1","1","2017-10-16 16:08:50","2017-10-16 16:08:50","A2062","A2062"
"20438","5","2","ペプシノゲンI/II(胃)","胃粘膜の炎症の有無や胃粘膜の萎縮の広がりのほか、胃がんのスクリーニングとしても有用です。
※当日胃カメラ検査を実施される方は検査法や料金が異なる場合がございます。","4320","0","2","1","2017-10-16 16:09:44","2017-10-16 16:09:44","A2062","A2062"
"20438","6","1","LOX-index","動脈硬化の進行から、今後10年の脳梗塞・心筋梗塞発症リスク予測する検査です。","12960","0","1","1","2017-10-16 16:14:10","2017-10-16 16:14:10","A2062","A2062"
"20438","7","1","Viewアレルギー39種セット","Viewアレルギー39検査とは1度の簡単な採血で39種類のアレルギーの原因を調べられる検査です。","21600","0","1","1","2017-10-16 16:17:31","2017-10-16 16:19:24","A2062","A2062"
"20438","7","2","鼻炎・喘息アレルギー16種セット","鼻炎・喘息アレルギーなどの原因を調べる血液検査です。","12960","0","2","1","2017-10-16 16:17:47","2017-10-16 16:20:32","A2062","A2062"
"20438","7","3","成人アトピー16種セット","アトピーの原因を調べる血液検査です。","12960","0","3","1","2017-10-16 16:18:03","2017-10-16 16:20:54","A2062","A2062"
"20438","7","4","食物アレルギー16種セット","食物アレルギーを調べる血液検査です。","12960","0","4","1","2017-10-16 16:18:17","2017-10-16 16:21:23","A2062","A2062"
"20439","1","1","大動脈撮影",,"5400","0","1","1","2018-02-14 12:29:16","2018-02-14 12:29:16","A2062","A2062"
"20440","1","1","子宮がん検査","子宮頸部細胞診","3780","0","1","1","2018-03-13 17:40:38","2018-03-13 17:40:38","A2636","A2636"
"20440","1","2","乳がん検査","マンモグラフィ+乳腺エコー","9800","0","2","1","2018-03-13 17:41:01","2018-03-13 17:41:01","A2636","A2636"
"20440","1","3","腹部エコー検査",,"5400","0","3","1","2018-03-13 17:41:16","2018-03-13 17:41:16","A2636","A2636"
"20440","1","4","乳腺エコー検査",,"3780","0","4","1","2018-03-13 17:41:38","2018-03-13 17:41:38","A2636","A2636"
"20440","1","5","腫瘍マーカー4種セット","CEA／抗ｐ53抗体／CA19-9／CA125","5400","0","5","1","2018-03-13 17:42:54","2018-03-13 17:42:54","A2636","A2636"
"20440","1","6","血管年齢検査","CAVI","1400","0","6","1","2018-03-13 17:43:24","2018-03-13 17:43:24","A2636","A2636"
"20440","1","7","骨密度検査","DEXA法","1620","0","7","1","2018-03-13 17:44:39","2018-03-13 17:44:39","A2636","A2636"
"20440","1","8","血液検査による胃の検査","ペプシノゲン+ピロリ菌検査","4320","0","8","1","2018-03-13 17:45:14","2018-03-13 17:45:14","A2636","A2636"
"20443","1","1","HIV検査","HIV抗体（エイズ感染）の検査を行います。","2380","0","1","1","2017-10-16 09:58:15","2017-10-16 10:10:08","A1589","A1589"
"20443","2","1","B型肝炎検査セット","HBs抗原、HBs抗体の検査を行います。HIVやC型肝炎よりも感染力の強いウイルスとされています。","2160","0","1","1","2017-10-16 09:59:02","2017-10-16 10:07:03","A1589","A1589"
"20443","3","1","C型肝炎検査","肝炎ウイルスの一つであるHCV抗体の検査を行います。","2160","0","1","1","2017-10-16 09:59:40","2017-10-16 10:08:23","A1589","A1589"
"20443","4","1","肝炎ウイルスセット","HBs抗原、HBs抗体、HCv抗体の検査を行います。","3780","0","1","1","2017-10-16 10:00:48","2017-10-16 10:09:20","A1589","A1589"
"20443","5","1","血液型","ABO式,Rh式の検査を行います。","2160","0","1","1","2017-10-16 10:02:04","2017-10-16 10:09:57","A1589","A1589"
"20443","6","1","心疾患検査セット","BNPを検査し、心臓の機能を確認します。","3240","0","1","1","2017-10-16 10:02:32","2017-10-16 10:11:21","A1589","A1589"
"20443","7","1","リウマチ検査セット","RF、CRP定量の検査を行い、リウマチの検査を行います。","3240","0","1","1","2017-10-16 10:03:10","2017-10-16 10:12:05","A1589","A1589"
"20443","8","1","甲状腺機能検査セット","RF、CRP定量の検査をし、甲状腺の機能を確認します。","4320","0","1","1","2017-10-16 10:13:32","2017-10-16 10:13:32","A1589","A1589"
"20443","9","1","骨代謝セット","BAP,TRAP-5b,ICTPを検査し、骨代謝を確認します。","8640","0","1","1","2017-10-16 10:14:34","2017-10-16 10:14:34","A1589","A1589"
"20443","10","1","アミノインデックス","アミノ酸濃度を測定し、がんであるリスクを評価する検査です。","21380","0","1","1","2017-10-16 10:16:16","2017-10-16 10:16:16","A1589","A1589"
"20443","11","1","ロックスインデックス","脳梗塞、心筋梗塞の発病リスクを表し予防する為の検査です。","12960","0","1","1","2017-10-16 10:27:02","2017-10-16 10:27:02","A1589","A1589"
"20443","12","1","マイクロアレイ血液検査","血液検体中のがんのような異物に対する体の反応を遺伝子レベルで測定できる技術です。","97200","0","1","1","2017-10-16 10:29:00","2017-10-16 10:29:00","A1589","A1589"
"20443","13","1","がん検査セット（女性）","腫瘍マーカー検査で、消化器系のがん（胃・腸・肝・胆・膵）、肺がん、婦人科系のがん等の検査を行います。","8000","0","1","1","2017-10-16 10:30:49","2017-10-16 11:31:00","A1589","A1589"
"20443","14","1","消化器系がん検査","胆道がん・すい臓（CEA/CA19-9/AFP）の検査を行います。","3240","0","1","1","2017-10-16 10:32:09","2017-10-16 10:32:09","A1589","A1589"
"20443","15","1","肺がん検査","肺がん（シフラ）の検査を行います。","3240","0","1","1","2017-10-16 10:32:42","2017-10-16 10:32:42","A1589","A1589"
"20443","16","1","婦人科系がん検査","卵巣がん（CA125）の検査を行います。","2700","0","1","1","2017-10-16 10:33:16","2017-10-16 10:33:16","A1589","A1589"
"20443","17","1","マンモグラフィへの変更（午後価格）","乳腺エコーをマンモグラフィに変更可能です。","1384","0","1","1","2017-10-16 10:35:28","2017-10-16 10:35:28","A1589","A1589"
"20443","18","1","肺機能検査","肺機能の検査を行います。","3240","0","1","1","2017-10-16 10:36:16","2017-10-16 10:36:16","A1589","A1589"
"20443","19","1","遺伝子ドック","唾液を採取し、がんや生活習慣病などの発症リスクや体質の遺伝的傾向を検査します。","59400","0","1","1","2017-10-16 10:37:43","2017-10-16 10:37:43","A1589","A1589"
"20443","20","1","胃カメラ（上部消化管内視鏡）","上部消化管X線(バリウム)検査から胃カメラ（上部消化管内視鏡検査）へ変更可能です。※空き状況によってはご希望のお日にちでご受診いただけない可能性もございます。ご了承ください。","5400","0","1","1","2017-10-16 10:40:40","2017-10-16 10:40:40","A1589","A1589"
"20443","21","1","乳房超音波検査（乳腺エコー）（女性）",,"3560","0","1","1","2017-10-16 10:47:00","2017-10-16 11:47:40","A1589","A1589"
"20443","22","1","がん検査セット（男性）","腫瘍マーカー検査で、がん（胃・腸・肝・胆・膵）、肺がん、前立腺がん等の検査を行います。","8000","0","1","1","2017-10-16 11:29:40","2017-10-16 11:31:29","A1589","A1589"
"20443","23","1","前立腺がん検査","前立腺がん（PSA）の検査を行います。","2700","0","1","1","2017-10-16 11:32:46","2017-10-16 11:32:46","A1589","A1589"
"20443","24","1","乳房X線検査（マンモグラフィ）",,"5290","0","1","1","2017-10-16 11:34:29","2017-10-16 11:34:29","A1589","A1589"
"20443","25","1","乳房超音波検査（乳腺エコー）+乳房X線検査（マンモグラフィ）",,"8400","0","1","1","2017-10-16 11:46:20","2017-10-16 11:46:20","A1589","A1589"
"20443","26","1","子宮頸がん細胞診（女性）",,"3240","0","1","1","2017-10-16 11:47:15","2017-10-16 11:47:15","A1589","A1589"
"20443","27","1","感染症(HPV)（女性）",,"6480","0","1","1","2017-10-16 11:48:33","2017-10-16 11:48:33","A1589","A1589"
"20443","28","1","マンモグラフィへの変更","乳腺エコーをマンモグラフィに変更の場合チェックをお願いします。","1730","0","1","1","2017-10-16 14:08:00","2017-10-16 14:08:26","A1589","A1589"
"20443","29","1","胃がんリスク検査",,"4860","0","1","1","2017-10-23 12:16:57","2017-10-23 12:16:57","A1589","A1589"
"20445","1","1","経膣エコー検査","子宮や卵巣などを超音波（エコー）を使って調べる検査です。※実施曜日は水、木、金、土になります。","2916","0","1","1","2018-08-13 09:46:21","2018-08-13 10:56:52","A2636","A2636"
"20446","1","1","頸部超音波検査",,"5400","0","1","1","2017-10-24 09:21:34","2017-10-24 09:21:34","A2062","A2062"
"20446","1","2","心臓胃超音波検査",,"10800","0","2","1","2017-10-24 09:21:51","2017-10-24 09:21:51","A2062","A2062"
"20446","1","3","血圧脈波検査（CAVI）",,"2160","0","3","1","2017-10-24 09:22:19","2017-10-24 09:22:19","A2062","A2062"
"20446","1","4","ＮＴ－ｐｒｏＢＮＰ（血液検査）",,"2160","0","4","1","2017-10-24 09:22:36","2017-10-24 09:22:36","A2062","A2062"
